cruise,file,date,file_duration,lat,lon,conductivity,salinity,ocean_tmp,par,bulk_red,stream_pressure,flow_rate,event_rate
realtime,2015-03-23T17-43-56+00-00,2015-03-23T17:43:56+00:00,180.143,3815.3727,13555.9353,NA,33.18,15.28,0.054902,28.8981,12,2471.3437336,NA
realtime,2015-03-23T17-46-56+00-00,2015-03-23T17:46:56+00:00,180.076,3814.9787,13556.4893,NA,33.18,15.29,0.054953,28.8981,12,2471.3437336,NA
realtime,2015-03-23T17-49-57+00-00,2015-03-23T17:49:57+00:00,180.057,3814.6495,13556.9536,NA,33.18,15.29,0.03839,28.8981,12,2471.3437336,NA
realtime,2015-03-23T17-52-57+00-00,2015-03-23T17:52:57+00:00,180.009,3814.239,13557.5414,NA,33.18,15.29,0.045703,28.8981,12,2471.3437336,NA
realtime,2015-03-23T17-55-57+00-00,2015-03-23T17:55:57+00:00,180.017,3813.8147,13558.142,NA,33.18,15.31,0.055106,28.8981,12,2471.3437336,NA
realtime,2015-03-23T17-58-57+00-00,2015-03-23T17:58:57+00:00,180.114,3813.402,13558.7499,NA,33.18,15.32,0.063006,28.8981,12,2471.3437336,NA
realtime,2015-03-23T18-01-57+00-00,2015-03-23T18:01:57+00:00,180.06,3813.0891,13559.2144,NA,33.18,15.32,0.070752,28.8981,12,2471.3437336,NA
realtime,2015-03-23T18-04-58+00-00,2015-03-23T18:04:58+00:00,180.076,3812.678,13559.8252,NA,33.19,15.33,0.086219,28.8981,12,2471.3437336,NA
realtime,2015-03-23T18-07-58+00-00,2015-03-23T18:07:58+00:00,180.126,3812.2603,13600.4369,NA,33.19,15.33,0.091469,28.8981,12,2471.3437336,NA
realtime,2015-03-23T18-10-58+00-00,2015-03-23T18:10:58+00:00,180.013,3811.9476,13600.8905,NA,33.19,15.33,0.131474,28.8981,12,2471.3437336,NA
realtime,2015-03-23T18-13-58+00-00,2015-03-23T18:13:58+00:00,180.053,3811.5179,13601.5121,NA,33.15,15.36,0.150763,28.8981,12,2471.3437336,NA
realtime,2015-03-23T18-16-58+00-00,2015-03-23T18:16:58+00:00,180.048,3811.1283,13602.0829,NA,33.13,15.4,0.112031,28.8981,12,2471.3437336,NA
realtime,2015-03-23T18-19-59+00-00,2015-03-23T18:19:59+00:00,180.144,3810.7271,13602.6703,NA,33.12,15.41,0.105839,17.0138,12,2471.3437336,NA
realtime,2015-03-23T18-22-59+00-00,2015-03-23T18:22:59+00:00,180.041,3810.3415,13603.0406,NA,33.11,15.42,0.101966,17.0138,12,2471.3437336,NA
realtime,2015-03-23T18-25-59+00-00,2015-03-23T18:25:59+00:00,180.018,3809.8486,13603.4089,NA,33.11,15.42,0.099825,17.0138,12,2471.3437336,NA
realtime,2015-03-23T18-28-59+00-00,2015-03-23T18:28:59+00:00,180.119,3809.4366,13603.9702,NA,33.11,15.42,0.090396,17.0138,12,2471.3437336,NA
realtime,2015-03-23T18-32-00+00-00,2015-03-23T18:32:00+00:00,180.022,3809.0571,13604.6111,NA,33.11,15.41,0.090906,17.0138,12,2471.3437336,NA
